Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,^ESCTNE404574,,Neoplasm of uncertain behavior of gallbladder
Malignant neoplasms,^ESCTNE438929,,Neoplasm of biliary tract
Malignant neoplasms,^ESCTNE404573,,Neoplasm of uncertain behaviour of gallbladder
Malignant neoplasms,^ESCTTU438931,,Tumour of biliary tract
Malignant neoplasms,^ESCTNE404484,,Neoplasm of uncertain behavior of cystic duct
Malignant neoplasms,B903z,B903z00,Neop of uncertain behaviour of liver or biliary passages NOS
Malignant neoplasms,^ESCTNE404467,,Neoplasm of uncertain behavior of common bile duct
Malignant neoplasms,^ESCTTU438930,,Tumor of biliary tract
Malignant neoplasms,B9032,B903200,Neoplasm of uncertain behaviour of hepatic duct
Malignant neoplasms,B9037,B903700,Neoplasm of uncertain behaviour of sphincter of Oddi
Malignant neoplasms,B9035,B903500,Neoplasm of uncertain behaviour of common bile duct
Malignant neoplasms,B9034,B903400,Neoplasm of uncertain behaviour of cystic duct
Malignant neoplasms,B9030,B903000,Neoplasm of uncertain behaviour of liver
Malignant neoplasms,B9036,B903600,Neoplasm of uncertain behaviour of ampulla of Vater
Malignant neoplasms,B903,B903.00,Neoplasm of uncertain behaviour of liver and biliary passage
Malignant neoplasms,^ESCTNE552509,,Neoplasm of uncertain behavior of liver and/or biliary passages
Malignant neoplasms,^ESCTNE404692,,Neoplasm of uncertain behavior of liver
Malignant neoplasms,^ESCTNE404322,,Neoplasm of uncertain behavior of ampulla of Vater
Malignant neoplasms,B903-1,B903.11,Neoplasm of uncertain behaviour of biliary system
Malignant neoplasms,^ESCTNE475644,,Neoplasm of uncertain behavior of hepatic duct
Malignant neoplasms,BB5B,BB5B.00,[M]Pancreatic adenomas and carcinomas
Malignant neoplasms,ByuH0,ByuH000,[X]Neoplasm/uncertain+unknown behaviour/oth digestive organs
Malignant neoplasms,^ESCTNE475652,,Neoplasm of uncertain behavior of anal canal and sphincter
Malignant neoplasms,^ESCTNE736178,,Neoplasm of uncertain behaviour of digestive organ
Malignant neoplasms,B7170-1,B717011,Endocrine tumour of pancreas
Malignant neoplasms,^ESCTNE404516,,Neoplasm of uncertain behavior of esophagus
Malignant neoplasms,^ESCTNE404835,,Neoplasm of uncertain behavior of pancreas
Malignant neoplasms,^ESCTTU438945,,Tumour of pancreas
Malignant neoplasms,^ESCTNE438943,,Neoplasm of pancreas
Malignant neoplasms,^ESCTPA510938,,Pancreatic endocrine tumour
Malignant neoplasms,^ESCTTU510937,,Tumor of endocrine pancreas
Malignant neoplasms,B9051,B905100,Neoplasm of uncertain behaviour of pancreas
Malignant neoplasms,B9053,B905300,Neoplasm of uncertain behaviour of spleen
Malignant neoplasms,^ESCTTU438944,,Tumor of pancreas
Malignant neoplasms,^ESCTPA510939,,Pancreatic endocrine tumor
Malignant neoplasms,^ESCTNE405105,,Neoplasm of uncertain behavior of spleen
Malignant neoplasms,^ESCT1191870,,Neoplasm of uncertain behavior of digestive organ
Malignant neoplasms,B9050,B905000,Neoplasm of uncertain behaviour of oesophagus
Malignant neoplasms,B9052,B905200,Neoplasm of uncertain behaviour of anal canal and sphincter
Malignant neoplasms,BB5Bz,BB5Bz00,[M]Pancreatic adenoma or carcinoma NOS
Malignant neoplasms,^ESCTGI694859,,GIST - Gastrointestinal stromal tumor
Malignant neoplasms,^ESCTGA694861,,Gastrointestinal stromal sarcoma
Malignant neoplasms,^ESCTGA694858,,Gastrointestinal stromal tumor
Malignant neoplasms,B9054,B905400,Gastrointestinal stromal tumour
Malignant neoplasms,^ESCTGI694860,,GIST - Gastrointestinal stromal tumour
Malignant neoplasms,^ESCTNE475657,,Neoplasm of uncertain behavior of cricoid cartilage
Malignant neoplasms,^ESCTNE475663,,Neoplasm of uncertain behavior of cuneiform cartilage
Malignant neoplasms,^ESCTTU405252,,Tumour of vocal cord
Malignant neoplasms,^ESCTNE727110,,Neoplasm of uncertain behavior of skeletal system
Malignant neoplasms,^ESCTTU404539,,Tumour of false cord
Malignant neoplasms,^ESCTNE727109,,Neoplasm of uncertain behaviour of skeletal system
Malignant neoplasms,^ESCTNE475661,,Neoplasm of uncertain behavior of corniculate cartilage
Malignant neoplasms,^ESCTNE404514,,Neoplasm of uncertain behavior of epiglottis
Malignant neoplasms,^ESCTNE475654,,Neoplasm of uncertain behavior of thyroid cartilage
Malignant neoplasms,^ESCTNE404538,,Neoplasm of uncertain behaviour of ventricular bands of larynx
Malignant neoplasms,^ESCTNE404537,,Neoplasm of uncertain behavior of ventricular bands of larynx
Malignant neoplasms,^ESCTTU405253,,Tumor of vocal cord
Malignant neoplasms,^ESCTNE404672,,Neoplasm of uncertain behavior of larynx
Malignant neoplasms,^ESCTTU404540,,Tumor of false cord
Malignant neoplasms,^ESCTNE475659,,Neoplasm of uncertain behavior of arytenoid cartilage
Malignant neoplasms,B930,B930.00,Neop of uncertain behaviour of bone and articular cartilage
Malignant neoplasms,B930z,B930z00,Neop uncertain behaviour of bone or articular cartilage NOS
Malignant neoplasms,B9067,B906700,Neoplasm of uncertain behaviour of vestibular fold
Malignant neoplasms,^ESCTNE404536,,Neoplasm of uncertain behavior of false vocal cord
Malignant neoplasms,B9061,B906100,Neoplasm of uncertain behaviour of cricoid cartilage
Malignant neoplasms,B9063,B906300,Neoplasm of uncertain behaviour of arytenoid cartilage
Malignant neoplasms,B9064,B906400,Neoplasm of uncertain behaviour of corniculate cartilage
Malignant neoplasms,B9065,B906500,Neoplasm of uncertain behaviour of cuneiform cartilage
Malignant neoplasms,B9066,B906600,Neoplasm of uncertain behaviour of aryepiglottic fold
Malignant neoplasms,B906,B906.00,Neoplasm of uncertain behaviour of larynx
Malignant neoplasms,B906z,B906z00,Neoplasm of uncertain behaviour of larynx NOS
Malignant neoplasms,B9068,B906800,Neoplasm of uncertain behaviour of vocal cord
Malignant neoplasms,^ESCTNE475665,,Neoplasm of uncertain behavior of aryepiglottic fold
Malignant neoplasms,^ESCTNE404542,,Neoplasm of uncertain behavior of vestibular fold
Malignant neoplasms,B9062,B906200,Neoplasm of uncertain behaviour of epiglottis
Malignant neoplasms,B9060,B906000,Neoplasm of uncertain behaviour of thyroid cartilage
Malignant neoplasms,^ESCTNE404535,,Neoplasm of uncertain behaviour of false vocal cord
Malignant neoplasms,^ESCTNE405251,,Neoplasm of uncertain behavior of vocal cord
Malignant neoplasms,^ESCTNE404406,,Neoplasm of uncertain behavior of bronchus
Malignant neoplasms,B9072,B907200,Neoplasm of uncertain behaviour of lung
Malignant neoplasms,B9071,B907100,Neoplasm of uncertain behaviour of bronchus
Malignant neoplasms,B9070,B907000,Neoplasm of uncertain behaviour of trachea
Malignant neoplasms,^ESCTNE405171,,Neoplasm of uncertain behavior of trachea
Malignant neoplasms,^ESCTNE404712,,Neoplasm of uncertain behavior of lung
Malignant neoplasms,B9080,B908000,Neoplasm of uncertain behaviour of pleura
Malignant neoplasms,^ESCTNE404891,,Neoplasm of uncertain behavior of pleura
Malignant neoplasms,B908,B908.00,"Neop of uncertain behaviour pleura, thymus and mediastinum"
Malignant neoplasms,^ESCTNE404731,,Neoplasm of uncertain behavior of mediastinum
Malignant neoplasms,B9082,B908200,Neoplasm of uncertain behaviour of mediastinum
Malignant neoplasms,^ESCTNE405153,,Neoplasm of uncertain behavior of thymus
Malignant neoplasms,B9081,B908100,Neoplasm of uncertain behaviour of thymus
Malignant neoplasms,^ESCTNE404570,,Neoplasm of uncertain behavior of frontal sinus
Malignant neoplasms,^ESCTNE405095,,Neoplasm of uncertain behavior of sphenoidal sinus
Malignant neoplasms,^ESCTNE475671,,Neoplasm of uncertain behavior of tympanic cavity
Malignant neoplasms,^ESCTNE404522,,Neoplasm of uncertain behavior of eustachian tube
Malignant neoplasms,^ESCTNE475675,,Neoplasm of uncertain behavior of mastoid air cells
Malignant neoplasms,^ESCTNE475673,,Neoplasm of uncertain behavior of tympanic antrum
Malignant neoplasms,^ESCTNE404785,,Neoplasm of uncertain behavior of nasal cavity
Malignant neoplasms,^ESCTNE404520,,Neoplasm of uncertain behavior of ethmoidal sinus
Malignant neoplasms,B90z8,B90z800,Neoplasm of uncertain behaviour of sphenoidal sinus
Malignant neoplasms,B90z2,B90z200,Neoplasm of uncertain behaviour of tympanic antrum
Malignant neoplasms,^ESCTNE404726,,Neoplasm of uncertain behavior of maxillary sinus
Malignant neoplasms,B90z4,B90z400,Neoplasm of uncertain behaviour of mastoid air cells
Malignant neoplasms,B90z6,B90z600,Neoplasm of uncertain behaviour of ethmoidal sinus
Malignant neoplasms,B90z3,B90z300,Neoplasm of uncertain behaviour of eustachian tube
Malignant neoplasms,B90z7,B90z700,Neoplasm of uncertain behaviour of frontal sinus
Malignant neoplasms,B90z5,B90z500,Neoplasm of uncertain behaviour of maxillary sinus
Malignant neoplasms,B90z0,B90z000,Neoplasm of uncertain behaviour of nasal cavity
Malignant neoplasms,B90z1,B90z100,Neoplasm of uncertain behaviour of tympanic cavity
Malignant neoplasms,^ESCTNE404932,,Neoplasm of uncertain behaviour of respiratory tract
Malignant neoplasms,^ESCT1191867,,Neoplasm of uncertain behavior of respiratory tract
Malignant neoplasms,B907,B907.00,"Neoplasm of uncertain behaviour trachea, bronchus and lung"
Malignant neoplasms,ByuH1,ByuH100,[X]Neoplasm/uncertain+unknown behavior/oth respirtory organs
Malignant neoplasms,B910,B910.00,Neoplasm of uncertain behaviour of uterus
Malignant neoplasms,^ESCTNE405219,,Neoplasm of uncertain behavior of uterus
Malignant neoplasms,^ESCTNE404825,,Neoplasm of uncertain behavior of ovary
Malignant neoplasms,B912,B912.00,Neoplasm of uncertain behaviour of ovary
Malignant neoplasms,B911z,B911z00,Uncertain neoplasm of placenta NOS
Malignant neoplasms,B9110-1,B911011,Choriadenoma (destruens)
Malignant neoplasms,^ESCTIN689548,,Invasive mole
Malignant neoplasms,^ESCTIM689547,,IM - Invasive mole
Malignant neoplasms,^ESCTNE404889,,Neoplasm of uncertain behavior of placenta
Malignant neoplasms,B911,B911.00,Neoplasm of uncertain behaviour of placenta
Malignant neoplasms,^ESCTCH689546,,Chorioadenoma destruens
Malignant neoplasms,B9110,B911000,Malignant hydatidiform mole
Malignant neoplasms,^ESCTCH689545,,Chorioadenoma
Malignant neoplasms,B9110-2,B911012,Invasive mole - placenta
Malignant neoplasms,BB60,BB60.00,[M]Skin appendage adenoma and carcinoma
Malignant neoplasms,BB60z,BB60z00,[M]Skin appendage adenoma or carcinoma NOS
Malignant neoplasms,ByuH2,ByuH200,[X]Neoplasm/uncertain+unknown behavior/oth fem genital organ
Malignant neoplasms,^ESCTTU438310,,Tumor of skin
Malignant neoplasms,^ESCTSK438309,,Skin tumor
Malignant neoplasms,^ESCTTU438306,,Tumour of skin
Malignant neoplasms,^ESCTSK438307,,Skin tumour
Malignant neoplasms,^ESCTCU438305,,Cutaneous tumour
Malignant neoplasms,^ESCTNE404545,,Neoplasm of uncertain behaviour of female genital organ
Malignant neoplasms,^ESCT1191866,,Neoplasm of uncertain behavior of female genital organ
Malignant neoplasms,^ESCTCU438308,,Cutaneous tumor
Malignant neoplasms,BA022,BA02200,Neoplasm of unspecified nature of skin
Malignant neoplasms,B9131,B913100,Neoplasm of uncertain behaviour of vulva
Malignant neoplasms,ByuHB,ByuHB00,"[X]Neoplasm of uncert/unkn behav female genit organs, unspec"
Malignant neoplasms,^ESCTNE405257,,Neoplasm of uncertain behavior of vulva
Malignant neoplasms,^ESCTNE405227,,Neoplasm of uncertain behavior of vagina
Malignant neoplasms,B9130,B913000,Neoplasm of uncertain behaviour of vagina
Malignant neoplasms,B332z,B332z00,Malig neop skin of ear and external auricular canal NOS
Malignant neoplasms,B915,B915.00,Neoplasm of uncertain behaviour of prostate
Malignant neoplasms,^ESCTNE404907,,Neoplasm of uncertain behavior of prostate
Malignant neoplasms,^ESCTNE405133,,Neoplasm of uncertain behavior of testis
Malignant neoplasms,B914,B914.00,Neoplasm of uncertain behaviour of testis
Malignant neoplasms,ByuH3,ByuH300,[X]Neoplsm/uncertain+unknown behavior/oth male genital organ
Malignant neoplasms,^ESCTNE404865,,Neoplasm of uncertain behavior of penis
Malignant neoplasms,^ESCTNE404512,,Neoplasm of uncertain behavior of epididymis
Malignant neoplasms,^ESCTNE404959,,Neoplasm of uncertain behavior of scrotum
Malignant neoplasms,B9162,B916200,Neoplasm of uncertain behaviour of scrotum
Malignant neoplasms,B9161,B916100,Neoplasm of uncertain behaviour of epididymis
Malignant neoplasms,B9160,B916000,Neoplasm of uncertain behaviour of penis
Malignant neoplasms,^ESCT1191873,,Neoplasm of uncertain behavior of male genital organ
Malignant neoplasms,^ESCTNE404719,,Neoplasm of uncertain behaviour of male genital organ
Malignant neoplasms,BBL7z,BBL7z00,[M]Mixed or stromal renal neoplasm NOS
Malignant neoplasms,^ESCTRE404654,,Renal neoplasm of uncertain behavior
Malignant neoplasms,^ESCTRE438983,,Renal tumour
Malignant neoplasms,^ESCTTU438984,,Tumour of kidney
Malignant neoplasms,^ESCTNE438982,,Neoplasm of kidney
Malignant neoplasms,^ESCTNE404652,,Neoplasm of uncertain behavior of kidney
Malignant neoplasms,ByuH4,ByuH400,[X]Neoplasm/uncertain+unknown behavior/other urinary organs
Malignant neoplasms,^ESCTNE405214,,Neoplasm of uncertain behaviour of urinary system
Malignant neoplasms,^ESCTRE438986,,Renal tumor
Malignant neoplasms,K1323,K132300,Acquired renal cyst with neoplastic change
Malignant neoplasms,B91z1,B91z100,Neoplasm of uncertain behaviour of kidney
Malignant neoplasms,B91z1-1,B91z111,Renal neoplasm of uncertain behaviour
Malignant neoplasms,BB5az,BB5az00,[M]Renal adenoma or carcinoma NOS
Malignant neoplasms,^ESCT1191869,,Neoplasm of uncertain behavior of urinary system
Malignant neoplasms,^ESCTTU438985,,Tumor of kidney
Malignant neoplasms,^ESCTNE404931,,Neoplasm of uncertain or unknown behavior of renal pelvis
Malignant neoplasms,^ESCTNE404928,,Neoplasm of uncertain behaviour of renal pelvis
Malignant neoplasms,^ESCTNE404929,,Neoplasm of uncertain behavior of renal pelvis
Malignant neoplasms,B91z3,B91z300,Neoplasm of uncertain or unknown behaviour of renal pelvis
Malignant neoplasms,B91z2,B91z200,Uncertain neoplasm ureter
Malignant neoplasms,^ESCTNE405206,,Neoplasm of uncertain behaviour of ureter
Malignant neoplasms,^ESCT1190293,,Neoplasm of uncertain behavior of ureter
Malignant neoplasms,B91z0,B91z000,Uncertain neoplasm urethra
Malignant neoplasms,^ESCT1190294,,Neoplasm of uncertain behavior of urethra
Malignant neoplasms,^ESCTNE405210,,Neoplasm of uncertain behaviour of urethra
Malignant neoplasms,^ESCTTU439003,,Tumor of urinary bladder
Malignant neoplasms,^ESCTNG439004,,NGB - New growth of bladder
Malignant neoplasms,B9170,B917000,Bladder polyp
Malignant neoplasms,B917,B917.00,Neoplasm of uncertain behaviour of bladder
Malignant neoplasms,BA04,BA04.00,Neoplasm of unspecified nature of bladder
Malignant neoplasms,^ESCTNE404364,,Neoplasm of uncertain behavior of bladder
Malignant neoplasms,^ESCTTU439002,,Tumour of urinary bladder
Malignant neoplasms,B9260,B926000,Neoplasm of uncertain behaviour of cerebral meninges
Malignant neoplasms,^ESCTNE404433,,Neoplasm of uncertain behavior of cerebral meninges
Malignant neoplasms,^ESCTNE405099,,Neoplasm of uncertain behavior of spinal meninges
Malignant neoplasms,B9261,B926100,Neoplasm of uncertain behaviour of spinal meninges
Malignant neoplasms,^ESCTNE417168,,Neoplasm of uncertain behavior of meninges
Malignant neoplasms,B926z,B926z00,Neoplasm of uncertain behaviour of meninges NOS
Malignant neoplasms,B926,B926.00,Neoplasm of uncertain behaviour of meninges
Malignant neoplasms,ByuH5,ByuH500,[X]Neoplasm/uncertain+unknown behaviour/other parts/CNS
Malignant neoplasms,^ESCTNE404426,,Neoplasm of uncertain behaviour of central nervous system
Malignant neoplasms,^ESCTNE475689,,"Neoplasm of uncertain or unknown behavior of brain, supratentorial"
Malignant neoplasms,B9252,B925200,"Neoplasm of uncertain or unknown behav brain, supratentorial"
Malignant neoplasms,^ESCT1191871,,Neoplasm of uncertain behavior of central nervous system
Malignant neoplasms,B9253,B925300,"Neoplasm uncert / unkn behav brain, infratentorial"
Malignant neoplasms,^ESCTNE475691,,"Neoplasm of uncertain or unknown behavior of brain, infratentorial"
Malignant neoplasms,^ESCTIN535316,,Intracranial neoplasm
Malignant neoplasms,^ESCTIN535312,,Intracranial tumor
Malignant neoplasms,^ESCTBR535313,,Brain tumor
Malignant neoplasms,^ESCTBT535310,,BT - Brain tumour
Malignant neoplasms,^ESCTIC535309,,ICT - Intracranial tumour
Malignant neoplasms,^ESCTIN535308,,Intracranial tumour
Malignant neoplasms,^ESCTBR535311,,Brain tumour
Malignant neoplasms,^ESCTIC535315,,ICT - Intracranial tumor
Malignant neoplasms,^ESCTBT535314,,BT - Brain tumor
Malignant neoplasms,B9250,B925000,Neoplasm of uncertain behaviour of brain
Malignant neoplasms,^ESCTNE404390,,Neoplasm of uncertain behavior of brain
Malignant neoplasms,^ESCTNE404476,,Neoplasm of uncertain behaviour of cranial nerve
Malignant neoplasms,^ESCTNE404477,,Neoplasm of uncertain behavior of cranial nerve
Malignant neoplasms,B92z0,B92z000,Neoplasm of uncertain behaviour of cranial nerves
Malignant neoplasms,^ESCTNE405097,,Neoplasm of uncertain behavior of spinal cord
Malignant neoplasms,B9251,B925100,Neoplasm of uncertain behaviour of spinal cord
Malignant neoplasms,^ESCTNE404801,,Neoplasm of uncertain behavior of nervous system
Malignant neoplasms,B92-1,B92..11,Neoplasm of uncertain behaviour of nervous system
Malignant neoplasms,^ESCTNE405157,,Neoplasm of uncertain behavior of thyroid gland
Malignant neoplasms,B9240,B924000,Neoplasm of uncertain behaviour of thyroid gland
Malignant neoplasms,^ESCTAD439236,,Adrenal tumour
Malignant neoplasms,^ESCTNE439235,,Neoplasm of adrenal gland
Malignant neoplasms,^ESCTAD439238,,Adrenal tumor
Malignant neoplasms,^ESCTTU439239,,Tumor of adrenal gland
Malignant neoplasms,B922,B922.00,Neoplasm of uncertain behaviour of adrenal gland
Malignant neoplasms,^ESCTNE404316,,Neoplasm of uncertain behavior of adrenal
Malignant neoplasms,^ESCTTU439237,,Tumour of adrenal gland
Malignant neoplasms,^ESCTNE404315,,Neoplasm of uncertain behavior of adrenal gland
Malignant neoplasms,^ESCTNE404843,,Neoplasm of uncertain behavior of parathyroid gland
Malignant neoplasms,B9241,B924100,Neoplasm of uncertain behaviour of parathyroid gland
Malignant neoplasms,BB5Vz,BB5Vz00,[M]Pituitary adenoma or carcinoma NOS
Malignant neoplasms,^ESCTTU439250,,Tumor of pituitary gland
Malignant neoplasms,^ESCTTU439248,,Tumour of pituitary gland
Malignant neoplasms,^ESCTPI439247,,Pituitary tumour
Malignant neoplasms,B920z,B920z00,Neop uncertain behaviour pituitary and craniopharyngeal NOS
Malignant neoplasms,B9200,B920000,Neoplasm of uncertain behaviour of pituitary gland
Malignant neoplasms,B920,B920.00,Neop uncertain behaviour pituitary and craniopharyngeal duct
Malignant neoplasms,^ESCTNE404887,,Neoplasm of uncertain behavior of pituitary gland
Malignant neoplasms,^ESCTPI439249,,Pituitary tumor
Malignant neoplasms,^ESCTNE439246,,Neoplasm of pituitary gland
Malignant neoplasms,B7H21,B7H2100,Benign neoplasm of Rathke's pouch
Malignant neoplasms,^ESCTCR475569,,Craniopharyngioma
Malignant neoplasms,^ESCTNE404480,,Neoplasm of uncertain behavior of craniopharyngeal duct
Malignant neoplasms,B9201,B920100,Neoplasm of uncertain behaviour of craniopharyngeal duct
Malignant neoplasms,^ESCTNE404883,,Neoplasm of uncertain behavior of pineal gland
Malignant neoplasms,B921,B921.00,Neoplasm of uncertain behaviour of pineal gland
Malignant neoplasms,^ESCTNE404417,,Neoplasm of uncertain behavior of carotid body
Malignant neoplasms,B9230,B923000,Neoplasm of uncertain behaviour of carotid body
Malignant neoplasms,BBDC,BBDC.00,[M]Glomus tumour
Malignant neoplasms,^ESCTGL266604,,Glomus tumor
Malignant neoplasms,^ESCTNE404582,,Neoplasm of uncertain behavior of glomus jugulare
Malignant neoplasms,B9232,B923200,Neoplasm of uncertain behaviour of aortic body
Malignant neoplasms,B7J0-1,B7J0.11,Glomus tumour
Malignant neoplasms,B923,B923.00,Neoplasm of uncertain behaviour of paraganglia
Malignant neoplasms,B9231,B923100,Neoplasm of uncertain behaviour of glomus jugulare
Malignant neoplasms,B923z,B923z00,Neoplasm of uncertain behaviour of paraganglia NOS
Malignant neoplasms,^ESCTNE404340,,Neoplasm of uncertain behavior of aortic body
Malignant neoplasms,^ESCTNE475681,,Neoplasm of uncertain behavior of paraganglia
Malignant neoplasms,^ESCTNE475683,,Neoplasm of uncertain behavior of paraganglion
Malignant neoplasms,^ESCTNE475682,,Neoplasm of uncertain behaviour of paraganglion
Malignant neoplasms,C180-1,C180.11,Wermer's syndrome
Malignant neoplasms,^ESCTME350431,,"MEN, type 2"
Malignant neoplasms,^ESCTMU350436,,"Multiple endocrine adenomatosis, type 2"
Malignant neoplasms,^ESCTMU325488,,Multiple endocrine tumasia
Malignant neoplasms,^ESCTMU325486,,Multiple endocrine neoplasia
Malignant neoplasms,^ESCTME299417,,"MEN, type 1"
Malignant neoplasms,^ESCTME299421,,MEN 1 - Multiple endocrine neoplasia syndrome type 1
Malignant neoplasms,^ESCTSI350437,,Sipple's syndrome
Malignant neoplasms,^ESCTMU299420,,"Multiple endocrine adenomatosis, type 1"
Malignant neoplasms,^ESCTME350435,,"MEA, type 2"
Malignant neoplasms,ESCTMU2,,"Multiple endocrine neoplasia, type 2"
Malignant neoplasms,^ESCTME325489,,MEA - Multiple endocrine adenomatosis
Malignant neoplasms,^ESCTPT350433,,PTC syndrome
Malignant neoplasms,^ESCTSI350432,,Sipple syndrome
Malignant neoplasms,^ESCTME299419,,"MEA, type 1"
Malignant neoplasms,ESCTMU1,,"Multiple endocrine neoplasia, type 1"
Malignant neoplasms,C184,C184.00,Multiple endocrine neoplasia syndrome type 1
Malignant neoplasms,^ESCTWE299418,,Wermer syndrome
Malignant neoplasms,^ESCTME325487,,MEN - Multiple endocrine neoplasia
Malignant neoplasms,^ESCTME299422,,MEN 1 syndrome
Malignant neoplasms,C180,C180.00,Multiple endocrine adenomatosis
Malignant neoplasms,^ESCTPO325484,,Polyglandular activity in multiple endocrine adenomatosis
Malignant neoplasms,^ESCTTU648105,,Tumour of endocrine gland
Malignant neoplasms,^ESCTNE648104,,Neoplasm of endocrine gland
Malignant neoplasms,^ESCTTU648106,,Tumor of endocrine gland
Malignant neoplasms,B935-1,B935.11,Histiocytic tumour NOS
Malignant neoplasms,^ESCTMA395967,,Mast cell tumour
Malignant neoplasms,ByuH8,ByuH800,"[X]Neo/uncertn+unknwn behav/lymph,h'matopetc+rel tiss,unspcf"
Malignant neoplasms,B935,B935.00,Neoplasm of uncertain behaviour of histiocytic and mast cell
Malignant neoplasms,B93X,B93X.00,"Neo/uncertn+unknwn behav/lymph,h'matopetc+rel tiss,unspcf"
Malignant neoplasms,B935-2,B935.12,Mastocytoma NOS
Malignant neoplasms,^ESCTMA686185,,Mast cell neoplasm
Malignant neoplasms,^ESCTTU535513,,"Tumour of lymphoid, haemopoietic and related tissue"
Malignant neoplasms,^ESCTTU535514,,"Tumor of lymphoid, hemopoietic and related tissue"
Malignant neoplasms,^ESCTMA395966,,Mast cell tumor
Malignant neoplasms,BBp0,BBp0.00,[M]Mastocytoma NOS
Malignant neoplasms,BBp,BBp..00,[M]Mast cell tumours
Malignant neoplasms,BBs2,BBs2.00,[M]Chronic myeloproliferative disease
Malignant neoplasms,^ESCTCH475336,,Chronic neutrophilic leukemia
Malignant neoplasms,^ESCTCH441774,,"Chronic myeloproliferative disease, no International Classification of Diseases for Oncology subtype"
Malignant neoplasms,B6y0-1,B6y0.11,Myeloproliferative disease
Malignant neoplasms,^ESCTCH441773,,"Chronic myeloproliferative disease, no ICD-O subtype"
Malignant neoplasms,^ESCTMY441775,,"Myeloproliferative neoplasm, no ICD-O subtype"
Malignant neoplasms,^ESCTCH441772,,Chronic myeloproliferative disorder
Malignant neoplasms,B6y0,B6y0.00,Myeloproliferative disorder
Malignant neoplasms,B6512,B651200,Chronic neutrophilic leukaemia
Malignant neoplasms,C331-1,C331.11,Monoclonal gammopathy
Malignant neoplasms,B936,B936.00,Neoplasm of uncertain behaviour of plasma cells
Malignant neoplasms,^ESCTMG560153,,MGUS - Monoclonal gammopathy of uncertain significance
Malignant neoplasms,^ESCTMO560154,,Monoclonal gammopathy of undetermined significance
Malignant neoplasms,^ESCTHY431502,,Hypoalbuminemia
Malignant neoplasms,^ESCTHY431501,,Hypoalbuminaemia
Malignant neoplasms,C3310,C331000,Monoclonal gammopathy of uncertain significance
Malignant neoplasms,44M41,44M4100,Serum albumin low
Malignant neoplasms,C331,C331.00,Monoclonal paraproteinaemia
Malignant neoplasms,^ESCTMO550061,,Monoclonal paraproteinemia
Malignant neoplasms,^ESCTMO417280,,Monoclonal gammopathy
Malignant neoplasms,C332z,C332z00,Paraproteinaemia NOS
Malignant neoplasms,^ESCTTH260589,,Thrombocytosis
Malignant neoplasms,^ESCTID417321,,Idiopathic thrombocythemia
Malignant neoplasms,^ESCTES417319,,Essential thrombocythemia (clinical disorder)
Malignant neoplasms,^ESCTTH260592,,Thrombocythemia
Malignant neoplasms,^ESCTIN260590,,Increased platelets
Malignant neoplasms,D3y0,D3y0.00,Essential thrombocytosis
Malignant neoplasms,B937-2,B937.12,Idiopathic thrombocythaemia
Malignant neoplasms,B9375,B937500,Idiopathic thrombocythaemia
Malignant neoplasms,42P3,42P3.00,Thrombocythaemia
Malignant neoplasms,B9374,B937400,Essential (haemorrhagic) thrombocythaemia
Malignant neoplasms,^ESCT1190725,,[M]Idiopathic thrombocythaemia
Malignant neoplasms,^ESCTES417320,,Essential thrombocythemia
Malignant neoplasms,B9374-1,B937411,Primary thrombocythaemia
Malignant neoplasms,^ESCTPR597112,,Primary myelofibrosis
Malignant neoplasms,^ESCTAN483898,,Angiomatous lymphoid hamartoma
Malignant neoplasms,^ESCTAN483893,,Angiofollicular lymph node hyperplasia
Malignant neoplasms,B6y1-1,B6y1.11,Megakaryocytic myelosclerosis
Malignant neoplasms,^ESCTBE483894,,Benign angiofollicular hyperplasia
Malignant neoplasms,^ESCTCA483895,,Castleman's disease
Malignant neoplasms,^ESCTAG335892,,Agnogenic myeloid metaplasia
Malignant neoplasms,^ESCTMF335890,,MF - Myelofibrosis
Malignant neoplasms,^ESCTAN483896,,Angiolymphoid hyperplasia
Malignant neoplasms,^ESCTCA483899,,Castleman disease
Malignant neoplasms,D41y1,D41y100,Myelofibrosis
Malignant neoplasms,B6y1-2,B6y1.12,Osteomyelofibrosis
Malignant neoplasms,^ESCTMY597113,,Myelofibrosis with myeloid metaplasia
Malignant neoplasms,B6y1,B6y1.00,Myelosclerosis with myeloid metaplasia
Malignant neoplasms,B937-3,B937.13,Megakaryocytic myelosclerosis
Malignant neoplasms,R0562,R056200,[D]Castleman's disease
Malignant neoplasms,^ESCTMY335891,,Myelosclerosis
Malignant neoplasms,^ESCTCH400966,,"Chronic leukemia, disease"
Malignant neoplasms,^ESCTCH475334,,Chronic eosinophilic leukemia
Malignant neoplasms,^ESCTCH400964,,Chronic leukemia
Malignant neoplasms,^ESCTCH400965,,"Chronic leukaemia, disease"
Malignant neoplasms,B681,B681.00,Chronic leukaemia NOS
Malignant neoplasms,B6510,B651000,Chronic eosinophilic leukaemia
Malignant neoplasms,R0561,R056100,[D]Swollen glands
Malignant neoplasms,^ESCTLY299569,,Lymphadenopathy - swelling
Malignant neoplasms,^ESCTSW299566,,Swelling of lymph node
Malignant neoplasms,^ESCTSW299567,,Swollen lymph glands
